# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Sep 26 16:11:26 2021
#
# User preference: *
#
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
#
toipfx,tid
532,144700903
533,309791156
534,281909674
535,280210963
536,234825296
537,234112540
538,237751146
539,238004786
540,200322593
541,143271144
542,49771092
543,53593457
544,50618703
545,37168957
546,36440357
547,36352297
548,42821097
549,32830028
550,311183180
550,311183180
551,192826603
552,44737596
553,161477033
553,161477033
553,161477033
554,407966340
555,170849515
556,59003115
557,55488511
558,207110080
559,209459275
560,101011575
560,101011575
561,377064495
561,377064495
561,377064495
562,413248763
563,405454160
564,1003831
565,1103432
566,1133072
567,13349647
568,37575651
569,123482865
570,126733133
571,270468559
572,289535142
573,296780789
574,315002523
575,386435344
576,408310006
577,410094645
578,423275733
579,238061845
580,81419525
581,180987952
582,287474726
583,131743355
584,74482749
585,190990336
586,131979339
587,294090620
588,130415266
589,412961700
590,270841724
591,146261607
592,196286587
593,128463355
594,146406806
595,287329267
596,144956678
597,146208651
598,81429971
599,145982812
600,134396419
601,141363913
602,175176327
603,262746281
604,145027461
605,181304295
606,122262940
607,153651591
608,186547153
609,134404603
610,80275202
611,154459165
612,284738182
613,77527511
614,118021229
615,190496853
616,145879095
617,141227133
618,173640199
619,267527924
620,296739893
621,30828562
622,83092282
623,101395259
624,399870368
625,379929661
626,65412605
627,365781372
628,281408474
629,293853437
630,123898871
631,97158538
632,349790953
633,348755723
634,344926234
635,286132427
636,146463781
637,133334108
638,78154865
639,82362447
640,147977348
641,49079670
642,79292541
643,432008938
644,63303499
645,157568289
646,238197709
647,92992033
648,78672342
649,35582553
650,349373192
651,72090501
652,22221375
653,33153766
654,35009898
655,35516889
656,36734222
657,48103627
658,48476907
659,48476908
660,53189332
661,53735810
662,54085154
663,54962195
663,54962195
663,54962195
664,55092869
665,73723286
666,82128636
667,101955023
668,102195674
669,124573851
670,147660201
671,151681127
672,151825527
673,151959065
674,158588995
675,169226822
676,219187649
677,280206394
678,294395926
679,308050066
680,335499997
681,410450228
682,429304876
683,437248515
684,462162948
685,281731203
686,339857675
687,74534430
688,339636032
689,445822015
690,101497191
691,156991337
692,320417762
693,458589703
694,55383975
695,55559618
696,77156829
696,77156829
696,77156829
697,77253676
698,141527579
699,149302744
699,149302744
699,149302744
700,150428135
700,150428135
700,150428135
701,219239945
702,237914496
703,237928815
703,237928815
704,260004324
705,391904697
706,219345200
707,167342439
708,391821647
709,396720998
709,396720998
710,309402106
711,38510224
711,38510224
712,150151262
712,150151262
712,150151262
712,150151262
713,167600516
713,167600516
714,219195044
714,219195044
715,271971130
716,119081096
717,275248683
718,150247134
719,184952758
720,131419878
721,38571020
722,38509907
723,177077336
724,339961200
725,410245915
726,174143743
727,149788158
728,96097215
729,144138509
730,11561667
731,34068865
732,36724087
732,36724087
733,106402532
734,146846569
735,150271680
736,181804752
736,181804752
737,219189765
738,260304800
739,279425357
740,310009611
741,359271092
742,373424049
743,434486077
744,437242640
745,444842193
746,167418903
747,15445551
748,104024556
749,5868998
750,14614418
751,14661418
752,61538902
753,61988212
754,72985822
755,73228647
756,73649615
757,130924120
758,131081852
759,152147232
760,162362398
761,165317334
762,178709444
763,178819686
763,178819686
764,181159386
765,219401954
766,219698950
767,229047362
768,229811538
769,248075138
770,248111245
771,277634430
772,286864983
773,286865921
774,294301883
775,304042899
776,306996324
776,306996324
777,334305570
778,335630746
779,374095457
780,398943781
781,413376180
782,429358906
783,451645081
784,460984940
785,374829238
786,375059587
786,375059587
787,350584963
788,349829627
789,300710077
789,300710077
789,300710077
790,308994098
791,306472057
792,294780517
793,300013921
794,299945285
795,278895705
796,277099925
797,271596225
797,271596225
797,271596225
798,260640693
799,255685030
800,179308757
801,177258735
802,167303382
803,143526444
804,41227743
805,38460940
806,33831980
807,30853470
808,30122649
809,149301575
810,388106759
810,388106759
811,100757807
812,363914762
813,55525572
814,255760319
815,102840239
816,175180796
817,30312676
818,46096489
819,73717937
820,111991770
821,125405602
822,127530399
823,158978373
824,193641523
825,220029715
826,243200602
827,270507305
828,271168962
829,276128561
830,281924357
831,307610438
832,350332997
833,362249359
834,404340025
835,405700729
836,440887364
836,440887364
837,460205581
838,461271719
839,466840711
840,287563610
841,238932509
842,141768070
843,437333618
844,380886535
845,32283946
846,229141709
847,231289421
848,42015200
849,33595516
850,423670610
851,40083958
852,29918916
853,138727432
854,160222069
855,269558487
856,306338882
857,404467699
858,198008005
859,150430484
860,321011127
861,372913430
862,309254930
863,238898571
864,231728511
865,44797824
866,381976956
867,358460246
868,271596418
869,200807066
870,219229644
871,219344917
872,220459826
872,220459826
873,237920046
874,232025086
875,14165625
876,32497972
877,255704097
878,219380235
879,37084932
880,34077285
880,34077285
880,34077285
881,237808867
882,92013169
883,123846039
884,167031605
885,25334160
886,120269103
887,437984134
888,438295981
889,284288080
890,333607525
891,33690636
892,66561343
893,123958679
894,42755801
895,250484865
896,102283403
897,229384040
898,124543547
899,177162886
900,210873792
901,214361331
902,216935214
903,238197638
904,261257684
905,261867566
906,298372701
907,305424003
908,350153977
909,364107753
910,369327947
911,389070884
912,406941612
913,407126408
914,153027658
915,259389219
916,348844154
917,207237016
918,294869729
919,150167117
920,271722899
921,278775625
922,278199349
923,301051430
924,382068562
925,300599466
926,176796997
927,261258875
928,300557619
929,175532955
930,100921768
931,206474443
932,260417932
932,260417932
933,260130483
934,220475245
935,260476837
936,278198753
937,425163745
938,332660150
939,67772767
940,248434716
941,408137826
942,146520535
943,399871011
944,434234955
945,167714792
946,219205407
947,262330063
948,146438872
949,189013222
950,245947683
951,449050247
952,319312479
953,449050248
954,44792534
955,146467675
956,146434840
957,249067445
958,92880568
959,279999655
960,5109298
961,265077027
962,141776043
963,25799609
964,179155220
965,179159972
966,178367144
967,445586472
968,453209605
969,280437559
970,174599051
971,177722855
972,125894957
973,409459226
974,333821572
975,133654092
976,347098457
977,268371979
978,73038411
979,5772442
980,93594834
981,127476180
982,177126182
983,148659924
984,33091633
985,425220920
986,320536216
987,52548453
988,113553629
989,207277638
990,88684250
991,7561203
992,108835813
993,259353953
994,93963408
995,317951248
996,142918609
997,341729521
998,54390047
999,341186896
